txn_id,investor_id,scheme_code,txn_date,amount,txn_type,age_band,income_bucket,city_tier,state
7747,687,118765,2022-06-18,4123.37,SIP,25-34,50L+,Tier 2,Kerala
7748,3456,116543,2022-03-21,591183.83,Lumpsum,45-54,10L-20L,Tier 3,Delhi
7749,2741,138291,2025-08-17,896509.34,Lumpsum,25-34,50L+,Tier 2,Gujarat
7750,2263,135773,2024-12-16,325718.74,Redemption,45-54,50L+,Tier 1,Uttar Pradesh
7751,2701,119418,2023-02-18,40227.74,SIP,55-64,5L-10L,Tier 1,Telangana
7752,576,150345,2022-04-22,143013.31,Redemption,45-54,10L-20L,Tier 3,Gujarat
7753,3807,116543,2025-08-27,37211.17,SIP,25-34,20L-50L,Tier 3,West Bengal
7754,1737,154321,2022-09-21,92728.26,Redemption,45-54,10L-20L,Tier 1,West Bengal
7755,96,136789,2025-09-18,202638.14,Lumpsum,35-44,20L-50L,Tier 2,Karnataka
7756,1232,149012,2022-02-02,13920.95,Redemption,35-44,< 5L,Tier 1,Uttar Pradesh
7757,189,138291,2025-04-27,1476.19,SIP,65+,< 5L,Tier 1,Rajasthan
7758,1792,138543,2025-07-06,35652.06,SIP,45-54,< 5L,Tier 3,Delhi
7759,2075,122639,2024-04-13,408123.66,Redemption,55-64,5L-10L,Tier 1,Tamil Nadu
7760,1360,142517,2025-08-22,4543.1,SIP,65+,5L-10L,Tier 1,Kerala
7761,1853,127890,2022-08-25,34100.63,SIP,18-24,5L-10L,Tier 1,Maharashtra
7762,3949,120987,2024-01-18,17087.24,SIP,45-54,5L-10L,Tier 3,Karnataka
7763,1992,153456,2022-08-29,26711.01,SIP,25-34,20L-50L,Tier 2,Delhi
7764,792,115678,2022-11-15,29526.79,SIP,55-64,10L-20L,Tier 3,Uttar Pradesh
7765,572,129876,2023-08-11,32364.06,SIP,25-34,20L-50L,Tier 1,Telangana
7766,1647,134567,2024-12-26,10871.66,SIP,65+,20L-50L,Tier 3,West Bengal
7767,105,150345,2026-04-07,36853.39,SIP,55-64,< 5L,Tier 3,Haryana
7768,3576,151234,2024-05-13,406944.32,Redemption,45-54,20L-50L,Tier 2,West Bengal
7769,2602,128472,2025-02-26,8104.89,Redemption,65+,< 5L,Tier 2,Maharashtra
7770,2603,133322,2022-09-30,5891.2,SIP,65+,10L-20L,Tier 1,Delhi
7771,2811,138291,2023-09-02,377633.26,Lumpsum,35-44,5L-10L,Tier 2,Madhya Pradesh
7772,4736,129876,2024-02-12,939774.65,Lumpsum,65+,10L-20L,Tier 2,Kerala
7773,252,137654,2023-07-13,5508.04,SIP,55-64,10L-20L,Tier 3,Karnataka
7774,39,145672,2022-02-03,24706.43,SIP,25-34,< 5L,Tier 1,Maharashtra
7775,1090,131234,2025-05-31,37867.99,SIP,25-34,5L-10L,Tier 1,West Bengal
7776,2989,153456,2022-02-23,28879.98,SIP,45-54,10L-20L,Tier 3,Maharashtra
7777,4314,140987,2024-10-16,951332.07,Lumpsum,25-34,5L-10L,Tier 2,Telangana
7778,1536,147839,2023-08-31,29347.86,SIP,18-24,< 5L,Tier 2,Telangana
7779,3743,154321,2025-10-06,8993.08,SIP,45-54,50L+,Tier 3,Telangana
7780,282,148540,2023-02-11,847210.46,Lumpsum,45-54,10L-20L,Tier 3,Kerala
7781,4838,129876,2023-12-29,1805.18,SIP,18-24,10L-20L,Tier 1,Haryana
7782,4378,140987,2025-02-10,36765.53,SIP,45-54,10L-20L,Tier 3,West Bengal
7783,2068,122639,2022-08-14,261476.82,Redemption,18-24,50L+,Tier 2,Telangana
7784,3445,123456,2024-11-28,886996.57,Lumpsum,65+,5L-10L,Tier 1,Rajasthan
7785,1674,147839,2025-04-12,308964.09,Lumpsum,45-54,10L-20L,Tier 1,Madhya Pradesh
7786,3760,138291,2025-10-13,486532.71,Lumpsum,65+,< 5L,Tier 3,Gujarat
7787,4120,142517,2023-03-17,461782.24,Lumpsum,65+,20L-50L,Tier 2,Maharashtra
7788,3767,120987,2022-09-09,41898.29,SIP,35-44,20L-50L,Tier 3,Kerala
7789,1213,138543,2023-11-11,5415.02,SIP,65+,< 5L,Tier 3,Kerala
7790,4389,146783,2024-12-11,4134.2,SIP,25-34,50L+,Tier 1,Rajasthan
7791,2246,134567,2026-01-04,9456.75,SIP,45-54,20L-50L,Tier 3,Rajasthan
7792,2126,129876,2023-08-31,798221.81,Lumpsum,55-64,20L-50L,Tier 3,Karnataka
7793,1524,144321,2024-12-31,773135.72,Lumpsum,25-34,10L-20L,Tier 2,Madhya Pradesh
7794,3531,153456,2022-08-31,39149.41,SIP,25-34,20L-50L,Tier 3,Rajasthan
7795,2859,133322,2022-05-08,25071.8,SIP,35-44,5L-10L,Tier 1,Telangana
7796,2269,122639,2024-10-27,3672.97,SIP,25-34,5L-10L,Tier 2,Telangana
7797,652,121098,2023-08-26,145388.51,Redemption,35-44,20L-50L,Tier 2,Uttar Pradesh
7798,616,125497,2026-04-17,28636.71,SIP,35-44,< 5L,Tier 3,Uttar Pradesh
7799,3798,118834,2022-07-11,1755.81,SIP,35-44,10L-20L,Tier 2,Telangana
7800,1454,133322,2025-05-20,320203.99,Redemption,55-64,50L+,Tier 2,Kerala
7801,4802,151234,2022-12-26,842118.5,Lumpsum,18-24,50L+,Tier 2,Kerala
7802,4223,138543,2022-03-20,31757.21,SIP,25-34,5L-10L,Tier 1,Uttar Pradesh
7803,2387,116543,2025-03-03,6708.17,SIP,25-34,5L-10L,Tier 3,Telangana
7804,1713,136789,2024-11-26,239251.28,Redemption,18-24,5L-10L,Tier 3,West Bengal
7805,2777,150345,2023-11-04,910723.88,Lumpsum,18-24,10L-20L,Tier 2,West Bengal
7806,2057,151234,2022-12-22,174681.81,Lumpsum,35-44,5L-10L,Tier 1,Haryana
7807,4687,115678,2025-09-02,29462.29,SIP,18-24,< 5L,Tier 3,Madhya Pradesh
7808,2803,134567,2022-12-24,22541.46,SIP,55-64,< 5L,Tier 1,Haryana
7809,1699,146783,2022-10-31,45774.3,SIP,65+,20L-50L,Tier 1,Telangana
7810,1386,151234,2024-02-11,39542.62,SIP,55-64,< 5L,Tier 2,Gujarat
7811,890,137654,2025-05-09,167966.0,Lumpsum,25-34,10L-20L,Tier 1,Uttar Pradesh
7812,981,118765,2025-01-14,25312.1,SIP,25-34,50L+,Tier 2,Gujarat
7813,1311,154321,2024-06-30,41092.44,SIP,25-34,20L-50L,Tier 2,Telangana
7814,1668,123456,2023-06-29,14465.11,SIP,18-24,5L-10L,Tier 1,Uttar Pradesh
7815,474,154321,2025-07-25,269173.44,Lumpsum,55-64,5L-10L,Tier 3,Rajasthan
7816,1142,151234,2023-06-25,46547.88,SIP,18-24,20L-50L,Tier 2,Haryana
7817,3221,138291,2025-10-23,689654.7,Lumpsum,25-34,5L-10L,Tier 2,Madhya Pradesh
7818,2651,132198,2023-01-04,33197.02,SIP,45-54,20L-50L,Tier 1,Delhi
7819,16,150345,2025-03-04,167888.08,Redemption,35-44,50L+,Tier 1,Karnataka
7820,456,123456,2022-09-07,340087.9,Redemption,18-24,< 5L,Tier 3,Rajasthan
7821,4640,138543,2026-04-22,60362.56,Redemption,45-54,50L+,Tier 2,Maharashtra
7822,4748,139847,2025-09-24,562548.6,Lumpsum,55-64,10L-20L,Tier 2,Uttar Pradesh
7823,4404,124567,2023-08-02,40170.07,SIP,25-34,20L-50L,Tier 1,Telangana
7824,2158,132198,2024-03-20,550767.28,Lumpsum,25-34,10L-20L,Tier 1,Karnataka
7825,1365,151234,2024-04-19,9375.41,SIP,65+,5L-10L,Tier 2,Delhi
7826,4453,142517,2024-06-05,9214.17,SIP,35-44,< 5L,Tier 2,Uttar Pradesh
7827,1540,119418,2022-01-26,39511.45,SIP,45-54,< 5L,Tier 1,Uttar Pradesh
7828,3856,122639,2024-08-13,3507.97,SIP,65+,< 5L,Tier 2,Gujarat
7829,4015,137654,2023-01-31,18491.01,SIP,18-24,20L-50L,Tier 3,Gujarat
7830,4595,120987,2024-11-21,472160.22,Lumpsum,35-44,< 5L,Tier 2,Delhi
7831,2973,134567,2023-02-19,131637.54,Lumpsum,45-54,< 5L,Tier 2,Tamil Nadu
7832,1872,151234,2024-12-10,10688.75,SIP,25-34,< 5L,Tier 2,Telangana
7833,3082,148540,2024-11-07,45014.86,Lumpsum,25-34,10L-20L,Tier 2,Rajasthan
7834,868,138543,2025-06-22,39097.62,SIP,18-24,50L+,Tier 1,Uttar Pradesh
7835,2236,151234,2023-11-16,19039.73,SIP,25-34,< 5L,Tier 1,Gujarat
7836,4945,128472,2023-05-14,875767.44,Lumpsum,45-54,20L-50L,Tier 1,Delhi
7837,3442,119418,2022-05-13,737675.86,Lumpsum,65+,50L+,Tier 1,Maharashtra
7838,1719,138543,2025-07-26,21668.38,SIP,45-54,< 5L,Tier 3,Karnataka
7839,190,119418,2025-01-21,7440.51,SIP,45-54,10L-20L,Tier 1,Kerala
7840,2708,144321,2025-02-28,3433.48,SIP,45-54,20L-50L,Tier 1,Haryana
7841,3737,127890,2025-01-19,669754.92,Lumpsum,18-24,< 5L,Tier 2,Tamil Nadu
7842,2366,135773,2025-06-27,21178.01,SIP,45-54,50L+,Tier 2,Rajasthan
7843,4779,137654,2026-05-28,27254.44,SIP,45-54,< 5L,Tier 1,Gujarat
7844,2921,119418,2023-02-03,840878.1,Lumpsum,18-24,10L-20L,Tier 1,Gujarat
7845,12,123456,2024-09-08,798829.26,Lumpsum,25-34,< 5L,Tier 2,Uttar Pradesh
7846,679,116543,2023-08-17,11955.94,SIP,45-54,5L-10L,Tier 2,Madhya Pradesh
7847,4925,143256,2022-05-01,88107.52,Redemption,45-54,20L-50L,Tier 2,Tamil Nadu
7848,4434,144321,2022-10-06,372060.97,Lumpsum,18-24,5L-10L,Tier 1,Madhya Pradesh
7849,3476,132198,2023-07-05,901263.51,Lumpsum,65+,20L-50L,Tier 3,Gujarat
7850,80,131234,2023-10-19,27481.97,SIP,18-24,< 5L,Tier 2,Gujarat
7851,248,146783,2024-06-01,43345.5,SIP,35-44,< 5L,Tier 2,Uttar Pradesh
7852,488,135773,2022-08-21,209263.34,Redemption,25-34,50L+,Tier 1,Karnataka
7853,3901,141234,2025-11-23,120408.01,Redemption,25-34,10L-20L,Tier 1,Gujarat
7854,1829,115678,2022-09-05,368017.67,Redemption,45-54,10L-20L,Tier 1,Telangana
7855,804,144321,2025-11-15,44462.21,SIP,35-44,20L-50L,Tier 3,West Bengal
7856,2924,138291,2022-10-22,25973.64,SIP,25-34,10L-20L,Tier 2,Karnataka
7857,939,141234,2022-01-25,489327.2,Lumpsum,55-64,50L+,Tier 2,Tamil Nadu
7858,3245,121098,2022-05-26,938681.45,Lumpsum,18-24,50L+,Tier 1,Maharashtra
7859,1461,151234,2025-02-23,117653.88,Lumpsum,35-44,< 5L,Tier 1,Rajasthan
7860,3642,140987,2022-11-06,3649.83,SIP,45-54,10L-20L,Tier 1,Uttar Pradesh
7861,1622,123456,2025-11-11,15076.28,SIP,65+,5L-10L,Tier 3,Madhya Pradesh
7862,345,138291,2024-05-03,443802.26,Redemption,65+,< 5L,Tier 1,Maharashtra
7863,1376,116543,2025-01-14,40439.74,SIP,25-34,< 5L,Tier 1,Maharashtra
7864,3156,137654,2025-06-29,28504.2,SIP,25-34,5L-10L,Tier 1,Haryana
7865,1136,143256,2022-01-05,508303.47,Lumpsum,45-54,50L+,Tier 1,Haryana
7866,2486,123456,2022-09-20,38039.6,SIP,18-24,5L-10L,Tier 2,Haryana
7867,4665,144321,2023-10-06,24635.91,SIP,18-24,< 5L,Tier 1,Tamil Nadu
7868,3389,153456,2023-12-14,4042.8,SIP,65+,20L-50L,Tier 2,Kerala
7869,2394,124567,2026-05-15,810780.11,Lumpsum,18-24,50L+,Tier 3,Uttar Pradesh
7870,3635,135773,2023-08-05,48845.11,SIP,35-44,50L+,Tier 2,Karnataka
7871,665,136789,2023-12-21,42802.87,SIP,18-24,< 5L,Tier 3,West Bengal
7872,881,144321,2026-01-04,58265.21,Redemption,25-34,10L-20L,Tier 3,Telangana
7873,2880,127890,2025-11-16,51101.22,Redemption,45-54,20L-50L,Tier 3,West Bengal
7874,1942,148540,2024-11-16,6951.3,SIP,35-44,5L-10L,Tier 3,West Bengal
7875,1223,141234,2025-01-19,10829.74,SIP,35-44,50L+,Tier 2,Gujarat
7876,617,124567,2024-11-02,21074.7,SIP,45-54,5L-10L,Tier 1,Uttar Pradesh
7877,798,121098,2024-03-24,787472.88,Lumpsum,45-54,20L-50L,Tier 2,Tamil Nadu
7878,4125,151234,2025-08-25,18008.78,SIP,18-24,5L-10L,Tier 1,Delhi
7879,3767,148540,2024-06-20,40135.11,SIP,35-44,20L-50L,Tier 3,Kerala
7880,3063,134567,2023-12-27,27220.53,SIP,65+,5L-10L,Tier 2,Rajasthan
7881,2333,124567,2024-11-25,20696.43,SIP,25-34,< 5L,Tier 2,Rajasthan
7882,1586,137654,2022-10-09,517264.85,Lumpsum,45-54,< 5L,Tier 1,Telangana
7883,3567,153456,2025-01-26,3549.14,SIP,18-24,50L+,Tier 2,Rajasthan
7884,3612,128472,2023-05-07,425815.54,Lumpsum,35-44,5L-10L,Tier 2,Kerala
7885,597,138543,2025-11-14,6434.06,SIP,55-64,10L-20L,Tier 1,Tamil Nadu
7886,3053,147839,2023-11-22,22971.04,SIP,45-54,5L-10L,Tier 1,West Bengal
7887,4677,154321,2023-08-10,24111.19,SIP,45-54,< 5L,Tier 1,Karnataka
7888,4878,143256,2023-04-03,37643.21,SIP,65+,< 5L,Tier 3,Haryana
7889,3398,132198,2022-04-28,48183.92,SIP,35-44,5L-10L,Tier 3,West Bengal
7890,1440,135773,2026-04-08,568448.16,Lumpsum,25-34,5L-10L,Tier 1,Tamil Nadu
7891,624,132198,2025-10-26,47742.59,SIP,18-24,< 5L,Tier 2,Kerala
7892,1136,129876,2023-01-26,3132.16,SIP,45-54,50L+,Tier 1,Haryana
7893,4186,115678,2024-02-05,4752.02,SIP,55-64,< 5L,Tier 3,Karnataka
7894,1012,120987,2023-02-12,8124.14,SIP,35-44,< 5L,Tier 2,Gujarat
7895,3521,136789,2023-07-21,23212.48,SIP,45-54,< 5L,Tier 3,Madhya Pradesh
7896,2374,122639,2022-07-12,987814.22,Lumpsum,25-34,20L-50L,Tier 3,Delhi
7897,1257,120987,2026-04-27,723788.23,Lumpsum,65+,10L-20L,Tier 2,Kerala
7898,3745,140987,2023-01-20,45867.38,SIP,55-64,5L-10L,Tier 2,Rajasthan
7899,2910,115678,2024-04-28,553720.38,Lumpsum,55-64,50L+,Tier 1,Haryana
7900,1280,143256,2023-06-08,589936.69,Lumpsum,18-24,< 5L,Tier 1,Kerala
7901,1100,115678,2022-04-10,12117.57,SIP,25-34,20L-50L,Tier 3,Kerala
7902,3950,142517,2024-11-22,12364.19,Redemption,55-64,20L-50L,Tier 2,West Bengal
7903,4874,141234,2025-07-15,22162.73,Lumpsum,65+,5L-10L,Tier 1,Karnataka
7904,2806,122639,2025-01-19,25389.66,SIP,25-34,10L-20L,Tier 3,Kerala
7905,2302,146783,2025-04-08,638716.25,Lumpsum,25-34,20L-50L,Tier 3,Maharashtra
7906,2591,124567,2022-10-29,455609.69,Redemption,25-34,< 5L,Tier 3,Haryana
7907,3148,146783,2025-09-13,7459.88,SIP,35-44,5L-10L,Tier 1,West Bengal
7908,163,122639,2024-02-25,32930.37,SIP,18-24,< 5L,Tier 1,Telangana
7909,1086,133322,2023-12-28,262622.94,Redemption,55-64,< 5L,Tier 3,Karnataka
7910,226,127890,2023-04-02,314483.39,Redemption,65+,10L-20L,Tier 3,Telangana
7911,4463,116543,2023-09-02,166480.08,Redemption,35-44,50L+,Tier 1,Gujarat
7912,1651,124567,2022-05-23,2209.21,SIP,45-54,< 5L,Tier 2,Rajasthan
7913,1439,119418,2024-02-08,3242.1,SIP,18-24,50L+,Tier 3,Uttar Pradesh
7914,4516,128472,2026-02-27,694741.36,Lumpsum,45-54,10L-20L,Tier 1,Delhi
7915,2353,143256,2024-07-22,28058.17,SIP,45-54,10L-20L,Tier 3,Karnataka
7916,2578,145672,2025-01-26,43978.47,SIP,65+,5L-10L,Tier 1,Haryana
7917,4995,138291,2022-03-18,27865.11,SIP,18-24,20L-50L,Tier 2,Delhi
7918,4788,144321,2024-12-28,524622.95,Lumpsum,35-44,5L-10L,Tier 2,Maharashtra
7919,2950,145672,2022-01-18,49015.42,Redemption,55-64,10L-20L,Tier 1,Delhi
7920,2996,118834,2022-01-27,39783.55,SIP,25-34,10L-20L,Tier 2,Uttar Pradesh
7921,998,154321,2023-02-06,32799.74,SIP,45-54,50L+,Tier 1,Telangana
7922,4929,151234,2022-11-08,47939.23,SIP,18-24,< 5L,Tier 3,Maharashtra
7923,3978,154321,2025-11-18,153932.88,Redemption,45-54,5L-10L,Tier 3,Delhi
7924,1920,118834,2024-01-14,30172.0,SIP,25-34,5L-10L,Tier 1,Gujarat
7925,3263,153456,2022-11-18,36125.67,Lumpsum,35-44,< 5L,Tier 2,Gujarat
7926,562,135773,2022-01-12,846918.25,Lumpsum,55-64,5L-10L,Tier 2,Rajasthan
7927,1752,136789,2026-05-14,35946.2,SIP,35-44,50L+,Tier 1,Haryana
7928,1239,149012,2025-08-29,21309.21,SIP,55-64,5L-10L,Tier 3,Rajasthan
7929,2411,138291,2025-12-30,42237.97,Redemption,18-24,5L-10L,Tier 3,Gujarat
7930,3551,128472,2023-01-08,35025.98,SIP,25-34,5L-10L,Tier 1,Rajasthan
7931,4016,153456,2025-02-14,584206.22,Lumpsum,55-64,< 5L,Tier 3,Gujarat
7932,1773,150345,2025-01-28,48958.05,SIP,35-44,50L+,Tier 1,Madhya Pradesh
7933,4453,124567,2024-04-26,19140.61,SIP,35-44,< 5L,Tier 2,Uttar Pradesh
7934,1364,142517,2023-08-11,23100.83,SIP,45-54,50L+,Tier 2,Madhya Pradesh
7935,4677,146783,2025-04-14,554088.16,Lumpsum,45-54,< 5L,Tier 1,Karnataka
7936,1164,141234,2022-02-03,259301.8,Redemption,25-34,50L+,Tier 2,West Bengal
7937,893,129876,2022-11-10,22954.73,Redemption,25-34,5L-10L,Tier 1,Telangana
7938,4637,145672,2024-01-05,33453.24,SIP,55-64,20L-50L,Tier 3,Rajasthan
7939,3829,151234,2025-08-02,284383.21,Lumpsum,25-34,50L+,Tier 2,Uttar Pradesh
7940,2301,119418,2022-05-13,23713.33,SIP,18-24,< 5L,Tier 3,West Bengal
7941,1625,142517,2022-12-28,102356.77,Lumpsum,65+,20L-50L,Tier 2,West Bengal
7942,2672,120987,2025-04-05,38089.57,SIP,35-44,50L+,Tier 2,Gujarat
7943,96,136789,2025-08-24,38170.57,SIP,35-44,20L-50L,Tier 2,Karnataka
7944,4272,135773,2023-04-10,40776.23,SIP,35-44,10L-20L,Tier 1,Gujarat
7945,3502,138543,2024-12-15,91334.96,Redemption,25-34,5L-10L,Tier 2,Gujarat
7946,4625,131234,2024-11-10,35365.48,SIP,45-54,< 5L,Tier 3,Tamil Nadu
7947,1141,121098,2026-03-10,23482.3,SIP,35-44,< 5L,Tier 2,Kerala
7948,4280,121098,2022-09-09,42969.26,SIP,55-64,10L-20L,Tier 3,Karnataka
7949,2853,154321,2024-05-26,7792.11,SIP,35-44,5L-10L,Tier 1,Gujarat
7950,4404,137654,2022-09-28,233582.75,Lumpsum,25-34,20L-50L,Tier 1,Telangana
7951,642,150345,2025-05-29,1155.38,SIP,25-34,20L-50L,Tier 3,West Bengal
7952,4698,129876,2024-04-17,46284.79,SIP,25-34,5L-10L,Tier 1,Madhya Pradesh
7953,4322,147839,2024-10-30,378855.76,Redemption,55-64,5L-10L,Tier 2,Uttar Pradesh
7954,1701,147210,2026-03-22,17338.53,SIP,55-64,50L+,Tier 2,Madhya Pradesh
7955,3147,152167,2024-11-28,38638.65,SIP,55-64,50L+,Tier 2,Rajasthan
7956,2236,154321,2025-07-10,394704.77,Redemption,25-34,< 5L,Tier 1,Gujarat
7957,3875,136789,2024-10-06,18481.73,SIP,18-24,10L-20L,Tier 2,Gujarat
7958,2282,140987,2026-02-10,17989.75,SIP,25-34,20L-50L,Tier 3,West Bengal
7959,1414,151234,2025-08-17,6490.43,SIP,55-64,< 5L,Tier 1,Kerala
7960,2374,133322,2022-04-12,596641.79,Lumpsum,25-34,20L-50L,Tier 3,Delhi
7961,4414,138291,2025-11-24,40778.7,SIP,45-54,5L-10L,Tier 2,Haryana
7962,4050,139847,2025-08-17,39757.07,SIP,55-64,10L-20L,Tier 1,Madhya Pradesh
7963,2659,149012,2025-03-02,22691.63,SIP,35-44,20L-50L,Tier 2,Haryana
7964,1188,140987,2025-04-01,877595.53,Lumpsum,45-54,5L-10L,Tier 3,Gujarat
7965,1407,138291,2023-03-09,45469.24,SIP,25-34,< 5L,Tier 2,Telangana
7966,676,118765,2025-09-20,9707.57,SIP,35-44,20L-50L,Tier 3,Maharashtra
7967,3757,147210,2025-05-12,43367.56,SIP,35-44,5L-10L,Tier 1,Rajasthan
7968,3124,119418,2024-10-21,82395.11,Redemption,18-24,5L-10L,Tier 2,Haryana
7969,3781,119418,2024-08-20,10368.44,SIP,45-54,10L-20L,Tier 3,Haryana
7970,3494,131234,2026-03-31,16557.27,SIP,35-44,5L-10L,Tier 3,Kerala
7971,4310,118765,2023-07-06,49088.17,SIP,45-54,< 5L,Tier 2,Tamil Nadu
7972,4636,125497,2023-07-05,34064.02,SIP,65+,< 5L,Tier 3,Maharashtra
7973,556,129876,2025-08-15,64409.58,Lumpsum,35-44,< 5L,Tier 2,Maharashtra
7974,894,131234,2024-04-24,48229.13,SIP,65+,50L+,Tier 1,Uttar Pradesh
7975,2855,119418,2025-02-07,19366.86,SIP,65+,20L-50L,Tier 3,Kerala
7976,1452,153456,2025-04-18,354975.23,Redemption,25-34,< 5L,Tier 3,Haryana
7977,1913,124567,2024-04-16,352046.07,Redemption,25-34,50L+,Tier 2,Haryana
7978,2636,137654,2023-11-13,2356.76,SIP,25-34,< 5L,Tier 2,Rajasthan
7979,3014,149012,2025-06-03,724289.82,Lumpsum,55-64,10L-20L,Tier 1,Rajasthan
7980,3996,138543,2022-10-19,49514.14,SIP,45-54,20L-50L,Tier 3,Karnataka
7981,895,141234,2022-12-31,929934.89,Lumpsum,45-54,5L-10L,Tier 1,West Bengal
7982,1984,133322,2022-12-09,151311.01,Redemption,35-44,10L-20L,Tier 2,Rajasthan
7983,3257,152167,2025-02-10,32173.86,SIP,18-24,5L-10L,Tier 3,Delhi
7984,2521,128472,2024-09-05,524105.1,Lumpsum,45-54,< 5L,Tier 2,Haryana
7985,2530,123456,2022-01-16,39159.95,SIP,65+,10L-20L,Tier 1,Tamil Nadu
7986,1301,135773,2022-07-05,14478.78,SIP,45-54,< 5L,Tier 2,Maharashtra
7987,2758,139847,2023-11-13,40103.8,SIP,65+,10L-20L,Tier 1,Telangana
7988,876,118765,2023-11-23,49271.81,SIP,18-24,50L+,Tier 3,Delhi
7989,3331,153456,2024-08-09,48024.49,SIP,55-64,20L-50L,Tier 1,Uttar Pradesh
7990,3326,142517,2022-08-01,13008.52,SIP,55-64,20L-50L,Tier 2,Kerala
7991,711,135773,2025-12-15,226741.04,Redemption,25-34,10L-20L,Tier 2,Karnataka
7992,2024,133322,2023-08-21,763241.15,Lumpsum,65+,50L+,Tier 2,Madhya Pradesh
7993,664,132198,2025-10-12,411638.44,Lumpsum,65+,50L+,Tier 1,Telangana
7994,2533,124567,2026-05-04,32297.3,SIP,25-34,5L-10L,Tier 3,Madhya Pradesh
7995,1021,136789,2026-02-02,554374.54,Lumpsum,45-54,< 5L,Tier 1,Haryana
7996,1033,129876,2023-01-20,201006.7,Lumpsum,65+,5L-10L,Tier 2,Karnataka
7997,3431,125497,2024-12-18,135163.96,Lumpsum,18-24,10L-20L,Tier 1,Madhya Pradesh
7998,995,119418,2023-08-24,152180.11,Redemption,65+,20L-50L,Tier 3,Gujarat
7999,2504,147839,2022-08-01,18957.96,SIP,25-34,< 5L,Tier 1,Karnataka
8000,3027,118765,2022-07-31,720877.02,Lumpsum,35-44,20L-50L,Tier 1,Kerala
8001,3575,152167,2022-04-17,5850.77,SIP,55-64,5L-10L,Tier 1,Kerala
8002,2037,133322,2025-05-26,22865.86,SIP,35-44,50L+,Tier 1,Rajasthan
8003,4520,138543,2025-09-11,24250.74,SIP,25-34,20L-50L,Tier 3,Rajasthan
8004,2153,119418,2022-04-08,41443.77,SIP,55-64,50L+,Tier 1,Maharashtra
8005,3208,118765,2024-02-12,417609.45,Redemption,55-64,10L-20L,Tier 3,Tamil Nadu
8006,1367,152167,2022-12-30,635067.86,Lumpsum,35-44,50L+,Tier 2,Delhi
8007,1989,131234,2023-11-30,8239.58,SIP,55-64,10L-20L,Tier 3,Haryana
8008,910,153456,2022-01-13,23556.3,SIP,65+,20L-50L,Tier 1,Karnataka
8009,4204,149012,2025-05-06,417040.62,Redemption,35-44,50L+,Tier 3,Karnataka
8010,1795,119418,2023-01-18,26352.07,SIP,25-34,50L+,Tier 2,Uttar Pradesh
8011,2252,119418,2026-02-01,383647.4,Redemption,25-34,< 5L,Tier 3,Madhya Pradesh
8012,4847,138291,2024-11-25,21934.3,SIP,55-64,20L-50L,Tier 3,Tamil Nadu
8013,3473,122639,2024-07-20,42203.44,SIP,65+,< 5L,Tier 1,Rajasthan
8014,1239,120987,2025-11-15,746937.21,Lumpsum,55-64,5L-10L,Tier 3,Rajasthan
8015,3095,123456,2024-11-01,123665.49,Redemption,25-34,5L-10L,Tier 3,Maharashtra
8016,3910,124567,2024-03-30,21215.39,SIP,35-44,5L-10L,Tier 3,Telangana
8017,1737,127890,2025-10-08,19227.43,SIP,45-54,10L-20L,Tier 1,West Bengal
8018,4624,152167,2025-02-09,44019.41,SIP,45-54,10L-20L,Tier 3,Karnataka
8019,813,125497,2025-12-25,677451.62,Lumpsum,55-64,50L+,Tier 1,Tamil Nadu
8020,2053,127890,2023-07-31,286376.4,Redemption,65+,20L-50L,Tier 2,Madhya Pradesh
8021,1857,140987,2022-03-31,14545.24,SIP,55-64,< 5L,Tier 1,Maharashtra
8022,1550,143256,2024-06-04,883734.15,Lumpsum,45-54,5L-10L,Tier 1,Karnataka
8023,2856,131234,2023-01-21,355393.0,Redemption,65+,< 5L,Tier 1,Karnataka
8024,3967,143256,2025-04-26,26601.59,SIP,18-24,20L-50L,Tier 3,Tamil Nadu
8025,2783,118765,2025-04-09,1829.97,SIP,18-24,5L-10L,Tier 1,Telangana
8026,1642,149012,2025-01-11,377773.87,Redemption,18-24,10L-20L,Tier 1,Telangana
8027,731,122639,2026-04-09,30487.08,SIP,65+,20L-50L,Tier 1,Tamil Nadu
8028,4893,132198,2025-04-03,2947.15,SIP,35-44,10L-20L,Tier 3,Telangana
8029,3873,134567,2025-11-22,433472.72,Redemption,55-64,20L-50L,Tier 3,Maharashtra
8030,2895,140987,2022-09-02,13440.24,SIP,65+,< 5L,Tier 1,Telangana
8031,324,132198,2022-07-17,915188.55,Lumpsum,55-64,< 5L,Tier 1,Kerala
8032,4412,139847,2025-05-06,44399.91,SIP,18-24,5L-10L,Tier 3,Kerala
8033,2344,135773,2025-09-23,45248.67,SIP,18-24,< 5L,Tier 1,Uttar Pradesh
8034,3595,132198,2025-03-09,21841.16,SIP,55-64,< 5L,Tier 3,Gujarat
8035,2850,119418,2022-01-24,32919.17,SIP,45-54,10L-20L,Tier 3,Telangana
8036,1758,120987,2026-03-14,44376.01,SIP,45-54,< 5L,Tier 1,Maharashtra
8037,1831,143256,2022-03-19,34630.41,SIP,45-54,< 5L,Tier 3,Rajasthan
8038,3420,116543,2023-08-15,326436.65,Redemption,65+,10L-20L,Tier 3,West Bengal
