investor_id,age_group,gender,city_tier,annual_income_lakh,total_invested,num_transactions,avg_sip_amount
INV001606,26-35,Female,B30,23.4,149272,8,18659.0
INV001607,26-35,Male,B30,14.8,369723,3,123241.0
INV001608,26-35,Male,T30,13.1,1408628,11,128057.09090909091
INV001609,26-35,Female,T30,14.0,1828827,10,182882.7
INV001610,18-25,Male,T30,7.0,394911,1,394911.0
INV001611,18-25,Female,T30,7.4,1885318,11,171392.54545454544
INV001612,26-35,Female,T30,12.0,1039562,10,103956.2
INV001613,26-35,Female,T30,17.7,103124,2,51562.0
INV001614,18-25,Male,B30,4.6,299454,4,74863.5
INV001615,26-35,Male,T30,15.7,1439722,8,179965.25
INV001616,26-35,Male,T30,23.2,688035,12,57336.25
INV001617,26-35,Male,T30,8.6,84675,2,42337.5
INV001618,56+,Female,T30,28.0,704843,8,88105.375
INV001619,36-45,Male,T30,20.7,784498,6,130749.66666666667
INV001620,26-35,Male,B30,8.1,906445,7,129492.14285714286
INV001621,26-35,Female,T30,10.0,39202,3,13067.333333333334
INV001622,36-45,Male,T30,21.8,32767,2,16383.5
INV001623,26-35,Female,T30,17.3,1305289,11,118662.63636363637
INV001624,26-35,Female,T30,18.4,1159821,12,96651.75
INV001625,46-55,Female,B30,78.2,2006664,12,167222.0
INV001626,26-35,Male,T30,16.8,429844,4,107461.0
INV001627,26-35,Male,B30,15.9,509047,6,84841.16666666667
INV001628,36-45,Female,T30,45.6,1293876,12,107823.0
INV001629,26-35,Male,T30,15.0,571840,12,47653.333333333336
INV001630,36-45,Male,T30,15.4,225860,5,45172.0
INV001631,36-45,Male,B30,55.9,581721,11,52883.72727272727
INV001632,26-35,Male,B30,6.8,309423,2,154711.5
INV001633,26-35,Male,T30,6.8,475,1,475.0
INV001634,26-35,Male,T30,23.9,323070,3,107690.0
INV001635,26-35,Male,T30,18.6,1295057,7,185008.14285714287
INV001636,18-25,Male,B30,6.0,659303,11,59936.63636363636
INV001637,36-45,Female,B30,45.1,1258105,6,209684.16666666666
INV001638,36-45,Female,T30,15.8,308357,4,77089.25
INV001639,56+,Male,T30,14.3,451834,6,75305.66666666667
INV001640,36-45,Female,T30,52.6,1460059,12,121671.58333333333
INV001641,26-35,Male,B30,15.4,1137585,10,113758.5
INV001642,56+,Female,T30,20.5,760223,5,152044.6
INV001643,36-45,Male,B30,28.4,677728,8,84716.0
INV001644,18-25,Female,B30,6.7,1090844,11,99167.63636363637
INV001645,46-55,Male,B30,77.5,466615,8,58326.875
INV001646,26-35,Male,T30,18.9,361360,4,90340.0
INV001647,26-35,Male,B30,7.6,358120,1,358120.0
INV001648,46-55,Female,T30,96.8,1479962,9,164440.22222222222
INV001649,36-45,Male,T30,51.5,621280,12,51773.333333333336
INV001650,36-45,Male,T30,38.1,713748,6,118958.0
INV001651,18-25,Male,T30,4.1,790979,11,71907.18181818182
INV001652,26-35,Female,T30,12.7,1279109,9,142123.22222222222
INV001653,36-45,Male,T30,45.4,353745,8,44218.125
INV001654,36-45,Female,T30,28.1,729940,10,72994.0
INV001655,26-35,Male,T30,8.0,233699,5,46739.8
INV001656,26-35,Male,B30,19.4,451086,10,45108.6
INV001657,56+,Male,B30,41.6,31500,1,31500.0
INV001658,36-45,Female,T30,48.4,1839068,11,167188.0
INV001659,36-45,Female,T30,42.2,36217,2,18108.5
INV001660,18-25,Female,T30,6.4,390673,6,65112.166666666664
INV001661,56+,Female,T30,26.4,436958,5,87391.6
INV001662,36-45,Male,T30,45.6,1937573,12,161464.41666666666
INV001663,36-45,Female,T30,29.2,664153,8,83019.125
INV001664,36-45,Female,B30,30.3,257587,2,128793.5
INV001665,36-45,Male,T30,35.1,6533,3,2177.6666666666665
INV001666,36-45,Male,B30,58.1,758715,6,126452.5
INV001667,36-45,Female,T30,14.1,8839,1,8839.0
INV001668,36-45,Female,B30,22.4,695778,3,231926.0
INV001669,26-35,Female,T30,6.3,245061,4,61265.25
INV001670,26-35,Male,T30,16.5,1928820,11,175347.27272727274
INV001671,56+,Male,T30,31.2,1225017,7,175002.42857142858
INV001672,18-25,Male,T30,5.4,821755,12,68479.58333333333
INV001673,26-35,Male,T30,23.0,81749,11,7431.727272727273
INV001674,26-35,Male,T30,12.0,569524,6,94920.66666666667
INV001675,36-45,Male,T30,18.2,59489,1,59489.0
INV001676,56+,Female,B30,30.9,849132,5,169826.4
INV001677,26-35,Male,B30,23.2,1196636,5,239327.2
INV001678,36-45,Female,T30,38.8,684233,3,228077.66666666666
INV001679,36-45,Female,B30,46.7,447785,7,63969.28571428572
INV001680,26-35,Male,T30,22.8,1174873,12,97906.08333333333
INV001681,26-35,Male,T30,8.5,177271,3,59090.333333333336
INV001682,26-35,Male,T30,18.6,936,1,936.0
INV001683,26-35,Male,T30,8.7,138711,8,17338.875
INV001684,36-45,Male,T30,51.6,45978,3,15326.0
INV001685,26-35,Male,B30,14.5,3921,2,1960.5
INV001686,26-35,Male,T30,7.5,283725,2,141862.5
INV001687,26-35,Male,T30,7.6,210079,5,42015.8
INV001688,26-35,Male,T30,7.7,222003,5,44400.6
INV001689,36-45,Male,B30,40.4,1413571,12,117797.58333333333
INV001690,36-45,Male,T30,27.6,994133,9,110459.22222222222
INV001691,26-35,Male,T30,10.3,1151668,9,127963.11111111111
INV001692,26-35,Male,T30,11.7,2751086,11,250098.72727272726
INV001693,36-45,Male,B30,49.0,75578,4,18894.5
INV001694,46-55,Female,B30,36.8,773611,10,77361.1
INV001695,36-45,Male,B30,24.0,1171841,9,130204.55555555556
INV001696,56+,Female,T30,55.8,306879,6,51146.5
INV001697,18-25,Male,T30,5.4,1278552,12,106546.0
INV001698,26-35,Male,T30,9.7,10016,1,10016.0
INV001699,26-35,Male,T30,24.6,438246,8,54780.75
INV001700,46-55,Male,T30,88.3,556,1,556.0
INV001701,26-35,Female,B30,24.4,1530504,12,127542.0
INV001702,26-35,Male,B30,9.9,354071,2,177035.5
INV001703,46-55,Male,T30,92.6,2959,1,2959.0
INV001704,26-35,Male,T30,23.8,336309,1,336309.0
INV001705,46-55,Male,B30,84.3,1734773,9,192752.55555555556
INV001706,26-35,Male,T30,14.2,1230659,10,123065.9
INV001707,26-35,Male,T30,9.5,69622,4,17405.5
INV001708,18-25,Male,B30,7.7,570438,5,114087.6
INV001709,36-45,Male,T30,55.9,510448,8,63806.0
INV001710,56+,Male,T30,33.0,243131,3,81043.66666666667
INV001711,46-55,Male,B30,99.0,26390,7,3770.0
INV001712,18-25,Male,T30,6.2,446860,8,55857.5
INV001713,46-55,Male,B30,61.5,1133717,8,141714.625
INV001714,18-25,Male,T30,5.9,41699,3,13899.666666666666
INV001715,18-25,Male,T30,7.7,103613,8,12951.625
INV001716,36-45,Male,T30,45.0,27465,4,6866.25
INV001717,26-35,Male,B30,23.2,1267371,5,253474.2
INV001718,26-35,Male,T30,11.3,795041,9,88337.88888888889
INV001719,26-35,Male,B30,19.2,775208,5,155041.6
INV001720,36-45,Male,B30,43.6,804607,8,100575.875
INV001721,26-35,Male,B30,10.8,1137944,7,162563.42857142858
INV001722,36-45,Female,T30,55.0,977129,5,195425.8
INV001723,26-35,Male,T30,14.2,1263638,7,180519.7142857143
INV001724,26-35,Female,T30,11.9,862419,9,95824.33333333333
INV001725,36-45,Male,B30,30.0,980277,11,89116.09090909091
INV001726,26-35,Male,B30,19.5,792709,4,198177.25
INV001727,46-55,Female,T30,74.1,536416,5,107283.2
INV001728,26-35,Male,T30,17.0,938502,11,85318.36363636363
INV001729,18-25,Male,B30,4.1,409265,5,81853.0
INV001730,26-35,Male,T30,13.0,25174,2,12587.0
INV001731,46-55,Male,B30,30.4,3122,2,1561.0
INV001732,18-25,Female,T30,5.7,221591,6,36931.833333333336
INV001733,36-45,Female,B30,29.5,69927,2,34963.5
INV001734,36-45,Female,T30,16.3,441830,5,88366.0
INV001735,56+,Male,T30,41.9,842756,7,120393.71428571429
INV001736,46-55,Female,B30,69.5,975076,7,139296.57142857142
INV001737,26-35,Female,T30,10.1,491962,9,54662.444444444445
INV001738,36-45,Female,T30,41.2,845576,12,70464.66666666667
INV001739,36-45,Female,T30,45.5,596476,10,59647.6
INV001740,36-45,Female,B30,53.9,1046752,10,104675.2
INV001741,36-45,Male,B30,52.8,1534845,11,139531.36363636365
INV001742,18-25,Male,T30,3.5,1194805,9,132756.11111111112
INV001743,26-35,Male,T30,23.5,1391835,7,198833.57142857142
INV001744,26-35,Male,B30,15.9,1364057,12,113671.41666666667
INV001745,18-25,Male,T30,7.3,320584,4,80146.0
INV001746,26-35,Male,B30,11.2,1766212,12,147184.33333333334
INV001747,18-25,Female,T30,3.8,1426431,8,178303.875
INV001748,36-45,Female,T30,16.2,985018,8,123127.25
INV001749,46-55,Female,T30,41.3,45901,1,45901.0
INV001750,36-45,Female,T30,38.8,287641,3,95880.33333333333
INV001751,18-25,Male,B30,6.8,992622,8,124077.75
INV001752,26-35,Female,B30,13.4,1388370,12,115697.5
INV001753,26-35,Male,T30,10.0,591142,12,49261.833333333336
INV001754,46-55,Female,B30,56.1,495504,4,123876.0
INV001755,36-45,Male,B30,28.7,672833,2,336416.5
INV001756,26-35,Female,B30,8.9,511289,1,511289.0
INV001757,46-55,Male,T30,87.3,694422,12,57868.5
INV001758,18-25,Female,T30,7.9,1890625,10,189062.5
INV001759,36-45,Female,B30,25.6,721052,12,60087.666666666664
INV001760,46-55,Male,B30,77.0,21348,3,7116.0
INV001761,26-35,Male,T30,13.0,2073,1,2073.0
INV001762,18-25,Female,B30,7.5,1139097,8,142387.125
INV001763,46-55,Male,T30,42.0,692791,7,98970.14285714286
INV001764,46-55,Female,B30,28.1,202400,5,40480.0
INV001765,46-55,Male,B30,95.2,1071646,8,133955.75
INV001766,46-55,Female,T30,69.8,157049,3,52349.666666666664
INV001767,36-45,Male,T30,54.2,349026,1,349026.0
INV001768,26-35,Female,B30,14.1,323349,4,80837.25
INV001769,18-25,Male,T30,7.4,677998,8,84749.75
INV001770,18-25,Male,T30,6.3,564230,8,70528.75
INV001771,46-55,Male,T30,85.9,2695710,8,336963.75
INV001772,36-45,Male,T30,31.2,1276824,10,127682.4
INV001773,26-35,Male,T30,21.4,43212,5,8642.4
INV001774,56+,Male,B30,32.0,356376,4,89094.0
INV001775,26-35,Female,B30,8.3,92864,8,11608.0
INV001776,26-35,Female,B30,24.1,227378,2,113689.0
INV001777,18-25,Female,T30,7.6,686554,11,62414.0
INV001778,26-35,Male,T30,9.7,1401085,12,116757.08333333333
INV001779,36-45,Male,T30,27.4,508326,2,254163.0
INV001780,46-55,Male,B30,84.1,1029694,6,171615.66666666666
INV001781,36-45,Male,B30,58.6,185310,4,46327.5
INV001782,36-45,Female,B30,47.5,1174960,10,117496.0
INV001783,36-45,Female,B30,52.6,1804984,9,200553.77777777778
INV001784,26-35,Male,B30,15.5,1633706,11,148518.72727272726
INV001785,26-35,Male,B30,14.5,60168,3,20056.0
INV001786,18-25,Male,T30,7.8,552,1,552.0
INV001787,56+,Female,B30,37.0,754935,6,125822.5
INV001788,18-25,Female,T30,4.8,448400,5,89680.0
INV001789,18-25,Male,T30,4.4,778911,5,155782.2
INV001790,46-55,Male,T30,15.8,1503115,10,150311.5
INV001791,26-35,Male,T30,13.3,578366,5,115673.2
INV001792,26-35,Female,T30,18.8,369407,6,61567.833333333336
INV001793,36-45,Female,B30,22.5,109211,2,54605.5
INV001794,26-35,Male,T30,23.2,1067068,9,118563.11111111111
INV001795,46-55,Male,T30,17.7,417952,5,83590.4
INV001796,18-25,Male,T30,6.7,1174793,7,167827.57142857142
INV001797,26-35,Female,B30,6.8,1187966,11,107996.90909090909
INV001798,36-45,Female,T30,21.3,464928,6,77488.0
INV001799,56+,Female,B30,45.2,745646,7,106520.85714285714
INV001800,26-35,Female,T30,12.8,1343076,11,122097.81818181818
INV001801,36-45,Male,T30,44.3,126145,6,21024.166666666668
INV001802,46-55,Male,T30,77.7,1327369,10,132736.9
INV001803,26-35,Female,B30,20.6,463753,9,51528.11111111111
INV001804,26-35,Male,B30,20.1,1300753,11,118250.27272727272
INV001805,36-45,Male,T30,44.9,488850,6,81475.0
INV001806,36-45,Male,T30,32.6,1024402,11,93127.45454545454
INV001807,26-35,Male,T30,21.9,589082,2,294541.0
INV001808,26-35,Female,T30,7.0,209897,2,104948.5
INV001809,46-55,Male,T30,80.5,102667,7,14666.714285714286
INV001810,26-35,Female,B30,10.1,1647041,11,149731.0
INV001811,18-25,Male,B30,7.8,700436,12,58369.666666666664
INV001812,18-25,Male,B30,6.6,300792,1,300792.0
INV001813,36-45,Male,B30,27.0,1109781,8,138722.625
INV001814,26-35,Female,T30,6.9,1305482,10,130548.2
INV001815,26-35,Female,T30,23.7,430207,7,61458.142857142855
INV001816,26-35,Male,T30,9.0,1351269,11,122842.63636363637
INV001817,26-35,Male,B30,13.1,470229,2,235114.5
INV001818,46-55,Male,T30,66.2,760835,3,253611.66666666666
INV001819,26-35,Male,T30,11.9,7448,2,3724.0
INV001820,36-45,Female,T30,39.3,1140445,11,103676.81818181818
INV001821,26-35,Male,T30,8.7,353083,4,88270.75
INV001822,36-45,Male,T30,59.6,600988,8,75123.5
INV001823,26-35,Male,B30,17.1,1611892,12,134324.33333333334
INV001824,26-35,Female,B30,8.9,1046917,6,174486.16666666666
INV001825,26-35,Male,B30,21.7,2150054,10,215005.4
INV001826,18-25,Male,B30,4.7,1023836,9,113759.55555555556
INV001827,36-45,Female,B30,54.3,197811,6,32968.5
INV001828,36-45,Male,T30,27.7,57282,8,7160.25
INV001829,26-35,Male,T30,22.7,969442,7,138491.7142857143
INV001830,26-35,Male,T30,6.2,13921,3,4640.333333333333
INV001831,18-25,Female,T30,4.3,1403227,9,155914.11111111112
INV001832,18-25,Male,T30,3.8,1232196,8,154024.5
INV001833,36-45,Female,T30,28.4,821120,7,117302.85714285714
INV001834,26-35,Male,T30,11.4,591243,7,84463.28571428571
INV001835,26-35,Female,T30,13.2,163031,6,27171.833333333332
INV001836,26-35,Male,B30,17.4,1024529,11,93139.0
INV001837,18-25,Male,B30,5.5,1229457,12,102454.75
INV001838,46-55,Male,B30,27.6,176581,2,88290.5
INV001839,26-35,Male,T30,18.6,454177,5,90835.4
INV001840,18-25,Male,B30,5.6,549846,2,274923.0
INV001841,36-45,Male,B30,41.3,456715,9,50746.11111111111
INV001842,26-35,Male,T30,14.4,1865959,10,186595.9
INV001843,46-55,Male,T30,51.9,2482179,9,275797.6666666667
INV001844,26-35,Female,T30,18.8,1388959,9,154328.77777777778
INV001845,26-35,Female,B30,14.8,406600,5,81320.0
INV001846,56+,Male,B30,72.3,757427,5,151485.4
INV001847,56+,Male,B30,53.4,501053,5,100210.6
INV001848,26-35,Male,T30,10.9,1176316,9,130701.77777777778
INV001849,36-45,Female,T30,49.3,620719,6,103453.16666666667
INV001850,26-35,Male,B30,17.1,701299,4,175324.75
INV001851,26-35,Male,T30,16.2,797224,8,99653.0
INV001852,26-35,Male,T30,21.7,1250437,8,156304.625
INV001853,18-25,Male,T30,6.1,992816,12,82734.66666666667
INV001854,46-55,Male,B30,67.3,714573,3,238191.0
INV001855,26-35,Male,T30,22.2,12739,2,6369.5
INV001856,36-45,Female,T30,43.5,1082328,8,135291.0
INV001857,26-35,Male,T30,24.0,2116893,11,192444.81818181818
INV001858,36-45,Male,B30,16.6,1314090,11,119462.72727272728
INV001859,36-45,Male,B30,32.2,1011714,7,144530.57142857142
INV001860,26-35,Female,B30,9.0,409489,4,102372.25
INV001861,26-35,Female,T30,19.4,1572816,10,157281.6
INV001862,26-35,Male,T30,17.5,619479,3,206493.0
INV001863,36-45,Male,T30,24.2,462836,4,115709.0
INV001864,18-25,Male,T30,7.5,272966,1,272966.0
INV001865,18-25,Female,T30,4.3,558501,9,62055.666666666664
INV001866,36-45,Female,T30,33.9,574628,8,71828.5
INV001867,26-35,Male,T30,22.1,640066,6,106677.66666666667
INV001868,26-35,Male,B30,17.3,367861,6,61310.166666666664
INV001869,46-55,Male,T30,30.6,718018,4,179504.5
INV001870,26-35,Male,T30,19.3,505122,8,63140.25
INV001871,56+,Male,T30,13.9,1365922,12,113826.83333333333
INV001872,26-35,Male,T30,23.0,9784,3,3261.3333333333335
INV001873,36-45,Female,T30,38.9,53455,3,17818.333333333332
INV001874,36-45,Male,T30,21.3,1897614,10,189761.4
INV001875,56+,Female,B30,64.4,792853,7,113264.71428571429
INV001876,36-45,Male,T30,13.3,824139,5,164827.8
INV001877,56+,Male,B30,62.1,659810,7,94258.57142857143
INV001878,26-35,Male,T30,7.8,504467,5,100893.4
INV001879,18-25,Female,T30,6.3,425995,9,47332.77777777778
INV001880,26-35,Male,B30,23.0,1214621,9,134957.88888888888
INV001881,26-35,Male,T30,11.2,506456,6,84409.33333333333
INV001882,26-35,Male,B30,22.9,873846,5,174769.2
INV001883,46-55,Male,T30,69.3,421206,8,52650.75
INV001884,18-25,Female,T30,7.0,27771,1,27771.0
INV001885,26-35,Male,T30,18.8,717493,12,59791.083333333336
INV001886,18-25,Male,T30,7.7,152542,10,15254.2
INV001887,26-35,Female,B30,8.1,1290164,7,184309.14285714287
INV001888,18-25,Female,T30,6.4,1079633,8,134954.125
INV001889,26-35,Male,T30,18.3,86387,1,86387.0
INV001890,26-35,Male,B30,21.9,513274,7,73324.85714285714
INV001891,26-35,Male,T30,22.2,883459,9,98162.11111111111
INV001892,26-35,Male,B30,18.9,50039,3,16679.666666666668
INV001893,26-35,Female,T30,12.7,508391,6,84731.83333333333
INV001894,26-35,Male,T30,21.1,684661,4,171165.25
INV001895,36-45,Male,T30,56.4,1247954,8,155994.25
INV001896,36-45,Male,T30,37.1,519066,6,86511.0
INV001897,26-35,Male,T30,8.6,732896,7,104699.42857142857
INV001898,36-45,Male,T30,38.9,278930,1,278930.0
INV001899,26-35,Male,T30,7.6,564020,8,70502.5
INV001900,36-45,Female,B30,19.7,25240,5,5048.0
INV001901,18-25,Female,T30,3.4,287388,3,95796.0
INV001902,46-55,Female,T30,22.2,534146,4,133536.5
INV001903,26-35,Female,T30,8.8,1689254,10,168925.4
INV001904,36-45,Female,T30,55.0,100684,2,50342.0
INV001905,26-35,Male,T30,19.2,340294,5,68058.8
INV001906,36-45,Female,B30,55.6,87034,3,29011.333333333332
INV001907,26-35,Male,T30,11.6,264776,1,264776.0
INV001908,26-35,Female,B30,22.6,1256813,5,251362.6
INV001909,36-45,Male,T30,34.2,925557,10,92555.7
INV001910,26-35,Female,B30,15.2,1350619,5,270123.8
INV001911,46-55,Male,T30,91.9,327561,4,81890.25
INV001912,26-35,Male,T30,10.4,1401364,11,127396.72727272728
INV001913,26-35,Female,T30,11.8,735103,6,122517.16666666667
INV001914,56+,Male,T30,61.9,1174262,10,117426.2
INV001915,26-35,Female,T30,19.8,6864,2,3432.0
INV001916,26-35,Male,T30,11.0,1728270,10,172827.0
INV001917,26-35,Male,T30,22.9,1544588,8,193073.5
INV001918,36-45,Male,B30,19.8,495325,2,247662.5
INV001919,26-35,Male,T30,17.3,468320,2,234160.0
INV001920,36-45,Female,T30,24.5,1386418,11,126038.0
INV001921,26-35,Female,T30,13.5,756798,12,63066.5
INV001922,18-25,Male,T30,5.5,271309,7,38758.42857142857
INV001923,18-25,Female,T30,4.0,1303739,12,108644.91666666667
INV001924,18-25,Male,T30,4.9,499609,9,55512.11111111111
INV001925,36-45,Male,B30,20.1,48046,1,48046.0
INV001926,46-55,Female,B30,26.9,1068830,11,97166.36363636363
INV001927,56+,Male,T30,58.7,1075729,9,119525.44444444444
INV001928,46-55,Female,T30,29.2,776641,6,129440.16666666667
INV001929,56+,Male,T30,60.1,876400,10,87640.0
INV001930,26-35,Female,T30,8.8,458380,6,76396.66666666667
INV001931,36-45,Male,T30,35.1,3236,1,3236.0
INV001932,36-45,Male,T30,20.1,6214,2,3107.0
INV001933,26-35,Male,B30,16.4,720963,8,90120.375
INV001934,46-55,Female,T30,77.4,297579,3,99193.0
INV001935,26-35,Male,T30,21.2,9362,1,9362.0
INV001936,36-45,Female,T30,42.7,312352,3,104117.33333333333
INV001937,18-25,Male,T30,7.8,789325,11,71756.81818181818
INV001938,26-35,Male,B30,17.4,886888,12,73907.33333333333
INV001939,26-35,Male,T30,21.2,405044,2,202522.0
INV001940,36-45,Male,T30,28.4,922711,8,115338.875
INV001941,56+,Male,T30,32.7,260155,2,130077.5
INV001942,26-35,Female,B30,20.3,894822,3,298274.0
INV001943,56+,Female,T30,28.3,596108,7,85158.28571428571
INV001944,18-25,Male,T30,4.4,1084537,10,108453.7
INV001945,26-35,Male,T30,8.0,1263474,8,157934.25
INV001946,26-35,Male,T30,13.2,787894,6,131315.66666666666
INV001947,36-45,Male,T30,43.4,2015,1,2015.0
INV001948,18-25,Female,B30,4.2,529327,4,132331.75
INV001949,36-45,Male,T30,43.2,710096,4,177524.0
INV001950,26-35,Female,T30,6.0,1286820,12,107235.0
INV001951,26-35,Male,T30,10.6,882587,10,88258.7
INV001952,36-45,Male,B30,22.1,238186,3,79395.33333333333
INV001953,46-55,Male,B30,55.0,883150,2,441575.0
INV001954,26-35,Male,B30,15.6,411577,9,45730.77777777778
INV001955,26-35,Female,B30,16.4,827053,8,103381.625
INV001956,26-35,Male,T30,22.1,743888,7,106269.71428571429
INV001957,36-45,Male,T30,51.1,3382,2,1691.0
INV001958,36-45,Male,T30,57.7,616575,3,205525.0
INV001959,18-25,Female,T30,4.7,1255134,9,139459.33333333334
INV001960,36-45,Male,B30,43.8,196853,3,65617.66666666667
INV001961,26-35,Male,T30,23.4,373665,8,46708.125
INV001962,26-35,Male,T30,13.6,458114,6,76352.33333333333
INV001963,26-35,Male,B30,10.3,739433,4,184858.25
INV001964,46-55,Male,T30,63.7,3276,1,3276.0
INV001965,56+,Male,T30,24.6,386063,2,193031.5
INV001966,18-25,Male,T30,4.0,655813,4,163953.25
INV001967,26-35,Male,T30,17.9,909638,8,113704.75
INV001968,26-35,Female,T30,24.9,479971,5,95994.2
INV001969,26-35,Male,B30,9.7,1580321,11,143665.54545454544
INV001970,36-45,Male,T30,55.1,1040682,7,148668.85714285713
INV001971,26-35,Male,T30,21.0,789169,11,71742.63636363637
INV001972,18-25,Male,B30,4.6,1475724,12,122977.0
INV001973,36-45,Male,T30,13.5,56792,1,56792.0
INV001974,56+,Male,T30,64.3,2034690,11,184971.81818181818
INV001975,36-45,Female,T30,35.3,679209,6,113201.5
INV001976,26-35,Female,T30,6.1,253606,3,84535.33333333333
INV001977,18-25,Female,B30,3.3,892292,9,99143.55555555556
INV001978,36-45,Male,T30,15.5,501829,7,71689.85714285714
INV001979,26-35,Male,T30,12.2,1221062,11,111005.63636363637
INV001980,26-35,Female,T30,21.1,10249,3,3416.3333333333335
INV001981,26-35,Male,T30,19.4,611933,5,122386.6
INV001982,26-35,Male,B30,14.9,956578,8,119572.25
INV001983,36-45,Male,T30,30.6,721360,8,90170.0
INV001984,26-35,Female,T30,7.2,24984,1,24984.0
INV001985,36-45,Male,T30,46.6,280553,7,40079.0
INV001986,36-45,Female,T30,17.4,596307,9,66256.33333333333
INV001987,18-25,Male,B30,7.2,1569778,11,142707.0909090909
INV001988,26-35,Male,T30,17.7,112210,3,37403.333333333336
INV001989,36-45,Female,T30,17.8,49776,3,16592.0
INV001990,26-35,Male,B30,9.3,1275684,12,106307.0
INV001991,26-35,Male,T30,13.9,797472,3,265824.0
INV001992,18-25,Male,T30,3.3,146728,5,29345.6
INV001993,36-45,Female,B30,44.2,1079055,11,98095.90909090909
INV001994,18-25,Female,B30,5.2,155875,2,77937.5
INV001995,26-35,Male,T30,20.8,970993,9,107888.11111111111
INV001996,26-35,Male,T30,21.7,451789,2,225894.5
INV001997,56+,Female,T30,24.8,465010,9,51667.77777777778
INV001998,26-35,Male,B30,19.2,1828925,12,152410.41666666666
INV001999,18-25,Male,B30,5.8,3179916,12,264993.0
INV002000,36-45,Female,T30,57.6,580491,7,82927.28571428571
INV002001,36-45,Female,B30,38.4,482676,9,53630.666666666664
INV002002,36-45,Female,T30,28.4,654968,5,130993.6
INV002003,26-35,Female,T30,20.1,1405902,7,200843.14285714287
INV002004,18-25,Male,B30,7.3,155773,2,77886.5
INV002005,18-25,Male,T30,7.1,1430201,7,204314.42857142858
INV002006,26-35,Male,T30,15.3,506034,8,63254.25
INV002007,18-25,Male,B30,4.2,488352,4,122088.0
INV002008,46-55,Male,T30,83.3,1526719,10,152671.9
INV002009,36-45,Female,T30,57.5,12577,1,12577.0
